TransactionID,Month,DayOfWeek,Category,Quantity,SalesAmount,CostPrice,Profit,Discount(%),CustomerType,PaymentMethod
1181,June,Saturday,Biscuits & Cookies,5,52.55,40.89,11.66,10,Regular,Card
873,May,Sunday,IT Products,1,84.34,75.23,9.11,0,Club-More,Card
13,January,Sunday,Chilled & Dairy,3,66.07,58.89,7.18,0,Walk-in,Cash
625,April,Sunday,Beverages,2,154.37,133.73,20.64,0,Club-More,Cash
653,April,Monday,Medicine,1,216.64,165.29,51.35,0,Regular,Card
464,March,Friday,Butchery,4,73.81,65.25,8.56,0,Regular,Card
892,May,Thursday,Pet Care,1,15.77,12.87,2.9,0,Club-More,Cash
1183,June,Tuesday,Soft Drinks,2,39.37,28.65,10.72,0,Walk-in,Cash
1128,June,Tuesday,Dry Fruits & Nuts,4,17.9,14.48,3.42,0,Walk-in,Card
134,January,Thursday,FMCG Food,5,72.52,62.56,9.96,0,Walk-in,Card
957,May,Monday,Stationery,4,45.95,38.75,7.2,15,Walk-in,Cash
1128,June,Thursday,Chilled & Dairy,4,134.2,112.36,21.84,0,Walk-in,Cash
545,March,Saturday,Organic Foods,5,36.07,28.5,7.57,0,Regular,Card
1331,July,Thursday,IT Products,3,67.11,59.72,7.39,5,Club-More,Card
183,January,Sunday,Jewellery & Accessories,1,933.32,678.24,255.08,0,Regular,Card
1419,August,Wednesday,Personal Care,1,45.79,39.92,5.87,0,Regular,Card
1330,July,Monday,Home Appliance,5,240.12,200.43,39.69,10,Walk-in,Card
1089,June,Thursday,Snacks,4,129.0,96.52,32.48,0,Regular,Card
941,May,Thursday,Chilled & Dairy,3,115.58,95.21,20.37,10,Regular,Card
1236,July,Wednesday,Stationery,5,70.64,49.68,20.96,10,Club-More,Cash
941,May,Friday,Rice & Grains,4,111.79,80.4,31.39,0,Club-More,Card
1631,August,Friday,Deli & Ready Meals,2,36.66,27.27,9.39,5,Regular,Wallet
79,January,Wednesday,Beverages,4,117.51,87.87,29.64,0,Walk-in,Cash
223,February,Sunday,Dry Fruits & Nuts,1,158.23,128.63,29.6,0,Regular,Card
1762,September,Thursday,Confectionery,2,60.2,52.87,7.33,5,Regular,Cash
773,April,Sunday,Electronics,1,211.61,175.77,35.84,0,Walk-in,Card
888,May,Thursday,FMCG Food,5,82.62,73.07,9.55,0,Regular,Cash
1036,June,Saturday,Deli & Ready Meals,4,35.01,29.65,5.36,0,Club-More,Card
546,March,Saturday,Seasonal Products,2,55.77,44.66,11.11,5,Regular,Cash
966,May,Thursday,Spices & Condiments,5,53.5,39.13,14.37,5,Walk-in,Card
1726,September,Monday,Ice Cream,1,88.18,75.4,12.78,5,Regular,Cash
989,May,Wednesday,Roastery,4,52.23,38.16,14.07,0,Club-More,Cash
1008,June,Friday,Personal Care,4,67.77,58.42,9.35,5,Club-More,Card
871,May,Wednesday,Confectionery,3,41.7,36.18,5.52,0,Club-More,Card
613,April,Friday,Pet Care,2,68.18,61.1,7.08,0,Club-More,Card
1695,September,Thursday,Dry Fruits & Nuts,2,76.66,68.27,8.39,5,Walk-in,Cash
429,March,Monday,Butchery,1,111.41,96.63,14.78,5,Regular,Card
1511,August,Monday,Breakfast Cereals,4,15.56,11.07,4.49,10,Walk-in,Cash
1673,September,Monday,Tobacco & Accessories,1,130.87,101.91,28.96,0,Club-More,Card
18,January,Sunday,FMCG Food,5,68.93,50.46,18.47,0,Regular,Card
207,January,Saturday,Soft Drinks,1,23.48,19.13,4.35,10,Club-More,Card
855,May,Sunday,Energy Drinks,3,66.96,50.08,16.88,5,Club-More,Cash
148,January,Saturday,Luggage,2,34.61,25.28,9.33,0,Regular,Cash
792,April,Friday,IT Products,1,103.08,72.64,30.44,0,Regular,Card
691,April,Thursday,Electronics,2,384.76,273.66,111.1,10,Regular,Card
1262,July,Friday,Toys & Sports,1,52.91,44.08,8.83,5,Regular,Card
1829,September,Saturday,Biscuits & Cookies,3,45.7,39.71,5.99,0,Regular,Cash
1747,September,Saturday,Home Furnishing,2,50.92,36.55,14.37,0,Regular,Card
761,April,Wednesday,Tobacco & Accessories,4,77.15,69.17,7.98,0,Regular,Cash
1176,June,Saturday,Luggage,3,63.15,54.06,9.09,5,Club-More,Wallet
1292,July,Sunday,Water & Juices,3,25.34,20.13,5.21,0,Regular,Cash
1001,June,Tuesday,Home Appliance,3,739.03,616.98,122.05,0,Regular,Cash
505,March,Tuesday,Jewellery & Accessories,4,1067.97,903.83,164.14,0,Regular,Cash
1067,June,Sunday,Ice Cream,5,65.82,46.69,19.13,0,Regular,Card
931,May,Monday,Luggage,2,78.67,69.7,8.97,0,Walk-in,Cash
598,April,Monday,Oils & Ghee,1,171.97,120.86,51.11,0,Walk-in,Card
131,January,Friday,Toys & Sports,3,56.6,48.14,8.46,10,Walk-in,Cash
713,April,Sunday,Footwear,3,78.76,69.06,9.7,0,Regular,Cash
1639,September,Tuesday,Household,1,33.6,26.99,6.61,0,Club-More,Wallet
551,March,Wednesday,Tobacco & Accessories,3,167.31,125.69,41.62,0,Regular,Card
482,March,Sunday,Baby Products,2,91.47,67.67,23.8,10,Regular,Card
1101,June,Tuesday,Water & Juices,4,96.52,67.75,28.77,0,Club-More,Card
1863,September,Thursday,Fruits & Vegetables,1,61.01,52.34,8.67,0,Regular,Cash
1849,September,Saturday,Energy Drinks,2,112.61,87.18,25.43,0,Walk-in,Cash
846,May,Monday,Fish,1,48.62,36.31,12.31,15,Club-More,Cash
1820,September,Wednesday,Fruits & Vegetables,4,39.88,28.67,11.21,0,Regular,Cash
494,March,Sunday,Electronics,1,605.29,493.96,111.33,0,Club-More,Card
1336,July,Friday,Household,1,131.08,100.51,30.57,5,Regular,Card
8,January,Tuesday,Canned Foods,3,21.56,19.36,2.2,5,Regular,Cash
161,January,Monday,Gift Items,5,33.88,24.87,9.01,0,Club-More,Cash
1601,August,Thursday,Tobacco & Accessories,3,34.19,29.42,4.77,0,Regular,Card
783,April,Friday,Chilled & Dairy,2,138.73,122.35,16.38,0,Club-More,Cash
1382,July,Friday,Energy Drinks,2,73.26,60.59,12.67,0,Regular,Card
831,May,Saturday,Chilled & Dairy,5,94.59,72.95,21.64,0,Club-More,Wallet
1336,July,Tuesday,Medicine,2,48.33,40.22,8.11,5,Club-More,Card
1328,July,Wednesday,Canned Foods,1,90.26,71.91,18.35,10,Club-More,Card
738,April,Sunday,Pulses & Lentils,4,141.05,124.65,16.4,0,Club-More,Card
932,May,Sunday,Water & Juices,3,127.39,112.43,14.96,0,Regular,Cash
974,May,Sunday,Jewellery & Accessories,5,540.6,415.21,125.39,0,Walk-in,Cash
794,April,Wednesday,FMCG Food,5,93.18,65.45,27.73,10,Regular,Card
731,April,Monday,Imitation Jewelry,5,75.61,59.57,16.04,10,Club-More,Card
1610,August,Saturday,IT Products,1,142.19,106.18,36.01,0,Regular,Cash
445,March,Thursday,Imitation Jewelry,3,22.21,16.61,5.6,0,Walk-in,Card
1748,September,Wednesday,IT Products,4,149.55,108.29,41.26,10,Club-More,Cash
697,April,Saturday,Breakfast Cereals,5,90.19,80.25,9.94,0,Club-More,Cash
468,March,Wednesday,Soft Drinks,2,125.8,109.89,15.91,0,Regular,Card
1692,September,Friday,Gift Items,4,73.92,66.22,7.7,0,Club-More,Cash
1811,September,Saturday,Fish,2,22.97,18.66,4.31,5,Walk-in,Card
686,April,Sunday,Roastery,4,82.58,63.86,18.72,0,Regular,Wallet
556,March,Thursday,Spices & Condiments,5,58.04,44.97,13.07,0,Regular,Wallet
1480,August,Saturday,Baby Products,1,38.38,32.77,5.61,0,Walk-in,Cash
1833,September,Friday,Pulses & Lentils,1,69.26,56.57,12.69,0,Regular,Card
339,February,Thursday,Bakery,3,12.63,8.9,3.73,0,Walk-in,Cash
88,January,Saturday,Pet Care,3,62.97,47.17,15.8,0,Walk-in,Card
1821,September,Thursday,Deli & Ready Meals,3,42.63,32.96,9.67,5,Club-More,Card
1468,August,Tuesday,Chilled & Dairy,3,77.71,67.15,10.56,0,Regular,Cash
361,February,Tuesday,Chilled & Dairy,1,185.44,136.93,48.51,0,Walk-in,Cash
589,March,Friday,Jewellery & Accessories,3,692.1,597.36,94.74,0,Walk-in,Cash
1744,September,Saturday,Deli & Ready Meals,4,42.21,37.1,5.11,0,Club-More,Cash
87,January,Friday,Deli & Ready Meals,1,94.09,81.58,12.51,0,Club-More,Card
825,May,Monday,Fish,2,52.74,44.61,8.13,0,Regular,Cash
721,April,Friday,FMCG Food,5,218.64,193.17,25.47,0,Walk-in,Cash
1846,September,Wednesday,Bakery,4,61.5,47.19,14.31,5,Club-More,Card
519,March,Tuesday,Watch & Accessories,1,115.3,99.03,16.27,0,Walk-in,Wallet
1204,July,Thursday,Confectionery,5,91.85,73.5,18.35,10,Walk-in,Cash
1464,August,Friday,Pulses & Lentils,3,25.21,19.64,5.57,0,Regular,Card
364,February,Tuesday,Ice Cream,2,74.54,62.1,12.44,0,Walk-in,Card
744,April,Saturday,Jewellery & Accessories,4,395.87,295.6,100.27,0,Regular,Card
277,February,Thursday,Pulses & Lentils,5,76.22,54.75,21.47,0,Regular,Cash
966,May,Saturday,Medicine,4,152.65,107.13,45.52,0,Regular,Card
482,March,Monday,Fruits & Vegetables,2,116.01,86.71,29.3,0,Walk-in,Cash
1703,September,Monday,FMCG Non-Food,1,76.43,60.37,16.06,5,Regular,Cash
95,January,Monday,Rice & Grains,3,138.76,120.45,18.31,0,Regular,Cash
965,May,Saturday,Stationery Premium,5,50.74,35.81,14.93,0,Walk-in,Cash
658,April,Thursday,Personal Care,2,36.85,27.5,9.35,0,Club-More,Cash
270,February,Sunday,Pet Care,3,95.95,72.4,23.55,0,Club-More,Card
69,January,Wednesday,Luggage,2,101.77,77.37,24.4,0,Club-More,Card
891,May,Thursday,Rice & Grains,5,17.35,14.98,2.37,0,Walk-in,Card
306,February,Tuesday,Toys & Sports,2,87.85,74.68,13.17,10,Regular,Cash
1515,August,Tuesday,Ice Cream,3,68.34,59.31,9.03,0,Club-More,Cash
1373,July,Tuesday,Frozen Foods,5,74.8,52.9,21.9,0,Regular,Card
1268,July,Tuesday,Tobacco & Accessories,3,97.23,81.51,15.72,0,Club-More,Card
876,May,Wednesday,Dry Fruits & Nuts,5,62.8,51.94,10.86,5,Regular,Card
453,March,Sunday,FMCG Food,5,95.81,77.56,18.25,0,Regular,Card
1172,June,Wednesday,Biscuits & Cookies,3,82.37,73.61,8.76,5,Regular,Cash
938,May,Sunday,Confectionery,5,50.73,40.58,10.15,0,Club-More,Card
1065,June,Thursday,Spices & Condiments,3,105.25,94.39,10.86,10,Club-More,Card
1599,August,Wednesday,Fruits & Vegetables,2,109.69,80.57,29.12,10,Club-More,Wallet
126,January,Monday,Soft Drinks,4,139.04,119.52,19.52,0,Regular,Cash
293,February,Saturday,Deli & Ready Meals,2,99.17,80.73,18.44,15,Walk-in,Card
958,May,Friday,Pet Care,3,86.66,61.68,24.98,0,Walk-in,Cash
302,February,Wednesday,Jewellery & Accessories,2,607.05,433.78,173.27,10,Regular,Wallet
928,May,Friday,Health & Beauty,3,90.23,66.94,23.29,0,Regular,Card
1044,June,Wednesday,Home Furnishing,2,40.72,33.41,7.31,0,Regular,Cash
221,February,Sunday,Pulses & Lentils,4,49.42,34.81,14.61,0,Regular,Cash
383,February,Thursday,Home Appliance,2,441.37,374.68,66.69,0,Walk-in,Card
645,April,Friday,Deli & Ready Meals,1,68.71,60.14,8.57,0,Walk-in,Cash
258,February,Friday,Roastery,2,27.55,23.89,3.66,0,Regular,Wallet
1283,July,Saturday,Household,2,37.48,27.73,9.75,0,Club-More,Card
887,May,Wednesday,Luggage,5,45.58,31.94,13.64,0,Regular,Card
498,March,Friday,Fish,5,90.54,71.92,18.62,0,Walk-in,Cash
176,January,Saturday,Cleaning Supplies,2,192.59,169.42,23.17,0,Walk-in,Card
694,April,Wednesday,Jewellery & Accessories,5,465.04,364.06,100.98,0,Club-More,Cash
1700,September,Wednesday,Watch & Accessories,1,165.24,137.56,27.68,0,Regular,Card
606,April,Tuesday,Oils & Ghee,5,75.04,55.86,19.18,15,Regular,Card
852,May,Saturday,Baby Products,1,157.98,121.81,36.17,0,Walk-in,Wallet
939,May,Thursday,Chilled & Dairy,4,76.41,58.89,17.52,0,Club-More,Card
1826,September,Sunday,Water & Juices,2,86.39,73.68,12.71,10,Walk-in,Cash
511,March,Tuesday,Luggage,1,83.47,71.23,12.24,5,Club-More,Cash
112,January,Sunday,Footwear,4,72.5,65.11,7.39,0,Regular,Cash
1552,August,Sunday,Canned Foods,3,132.27,109.77,22.5,0,Regular,Card
615,April,Friday,Frozen Foods,3,33.3,24.41,8.89,15,Regular,Cash
171,January,Monday,Toys & Sports,3,82.12,70.59,11.53,0,Walk-in,Card
67,January,Thursday,Home Appliance,4,292.46,215.91,76.55,10,Walk-in,Cash
20,January,Saturday,Canned Foods,1,18.42,15.5,2.92,15,Club-More,Card
895,May,Thursday,Toys & Sports,1,68.08,61.23,6.85,0,Regular,Card
817,May,Friday,Bakery,4,63.11,47.84,15.27,0,Regular,Card
1350,July,Wednesday,Toys & Sports,2,36.8,33.01,3.79,0,Walk-in,Cash
640,April,Wednesday,Biscuits & Cookies,1,33.04,24.65,8.39,0,Walk-in,Wallet
1403,July,Tuesday,Water & Juices,4,19.62,17.0,2.62,0,Regular,Wallet
1223,July,Monday,Oils & Ghee,3,122.81,102.57,20.24,10,Regular,Cash
549,March,Saturday,FMCG Food,3,80.55,72.49,8.06,0,Walk-in,Cash
905,May,Friday,Home Appliance,2,823.06,736.85,86.21,0,Regular,Cash
1054,June,Thursday,Garments,2,253.75,220.48,33.27,0,Regular,Card
705,April,Saturday,Energy Drinks,3,111.12,84.35,26.77,0,Regular,Cash
1144,June,Friday,Canned Foods,1,78.24,67.98,10.26,0,Walk-in,Card
1446,August,Tuesday,Imitation Jewelry,4,29.26,20.59,8.67,0,Club-More,Cash
765,April,Monday,Spices & Condiments,3,104.91,82.86,22.05,0,Club-More,Card
1700,September,Monday,Roastery,4,71.63,63.2,8.43,0,Club-More,Cash
1711,September,Friday,Breakfast Cereals,3,53.98,47.99,5.99,5,Club-More,Card
1791,September,Friday,Gift Items,5,67.02,48.28,18.74,0,Walk-in,Cash
1047,June,Friday,Energy Drinks,3,44.87,32.96,11.91,0,Club-More,Cash
199,January,Wednesday,Garments,1,74.26,56.02,18.24,5,Walk-in,Card
821,May,Monday,Snacks,5,5.56,3.91,1.65,15,Regular,Card
180,January,Sunday,Baby Products,1,65.16,57.66,7.5,10,Regular,Card
737,April,Saturday,Seasonal Products,2,75.3,62.09,13.21,0,Walk-in,Card
805,April,Sunday,Tobacco & Accessories,5,176.59,152.17,24.42,0,Walk-in,Card
847,May,Sunday,Cleaning Supplies,4,106.97,84.0,22.97,0,Club-More,Cash
1535,August,Wednesday,Roastery,4,22.49,16.67,5.82,0,Club-More,Wallet
1805,September,Sunday,Roastery,3,76.94,59.11,17.83,0,Regular,Cash
1595,August,Tuesday,FMCG Food,1,53.09,47.75,5.34,0,Regular,Cash
1615,August,Wednesday,Stationery,2,35.6,25.64,9.96,0,Regular,Card
527,March,Wednesday,Personal Care,5,75.42,63.71,11.71,0,Regular,Card
174,January,Wednesday,Oils & Ghee,4,71.51,63.42,8.09,5,Regular,Cash
1736,September,Wednesday,Luggage,2,90.34,80.0,10.34,0,Regular,Card
466,March,Friday,Watch & Accessories,1,72.0,51.45,20.55,0,Club-More,Card
1632,August,Saturday,Beverages,5,101.05,77.58,23.47,0,Regular,Cash
326,February,Friday,Footwear,4,39.36,34.55,4.81,0,Regular,Cash
114,January,Saturday,Stationery,5,140.55,115.01,25.54,0,Club-More,Card
1478,August,Sunday,Spices & Condiments,3,65.55,52.98,12.57,0,Club-More,Wallet
548,March,Tuesday,Oils & Ghee,4,93.68,67.17,26.51,0,Club-More,Cash
581,March,Wednesday,Watch & Accessories,3,73.85,56.76,17.09,5,Walk-in,Card
1765,September,Wednesday,Roastery,1,53.68,47.07,6.61,0,Walk-in,Cash
317,February,Tuesday,Deli & Ready Meals,4,56.36,43.57,12.79,0,Club-More,Card
1506,August,Saturday,Breakfast Cereals,4,31.45,24.15,7.3,0,Club-More,Card
944,May,Monday,Spices & Condiments,5,85.75,63.09,22.66,5,Regular,Card
373,February,Monday,Organic Foods,4,83.38,70.35,13.03,0,Walk-in,Card
729,April,Saturday,FMCG Food,2,122.53,96.73,25.8,10,Club-More,Cash
453,March,Wednesday,Dry Fruits & Nuts,4,36.16,29.37,6.79,0,Walk-in,Card
519,March,Wednesday,Butchery,2,85.44,64.13,21.31,5,Walk-in,Card
403,March,Tuesday,Electronics,5,491.3,404.15,87.15,10,Walk-in,Card
891,May,Friday,Cleaning Supplies,4,37.66,31.12,6.54,0,Club-More,Card
1102,June,Monday,Biscuits & Cookies,2,41.63,34.99,6.64,0,Regular,Card
137,January,Monday,Health & Beauty,2,42.55,35.32,7.23,0,Club-More,Cash
478,March,Tuesday,Rice & Grains,2,77.42,66.35,11.07,0,Club-More,Card
634,April,Saturday,Water & Juices,1,119.15,107.17,11.98,0,Club-More,Card
344,February,Friday,Fruits & Vegetables,1,103.27,91.05,12.22,0,Club-More,Wallet
1052,June,Sunday,Ice Cream,5,73.33,60.95,12.38,0,Club-More,Cash
1324,July,Thursday,Personal Care,4,125.08,89.49,35.59,0,Walk-in,Card
760,April,Wednesday,Rice & Grains,5,64.02,51.51,12.51,0,Regular,Card
1329,July,Tuesday,Personal Care,1,28.62,22.83,5.79,0,Regular,Cash
221,February,Sunday,Kitchenware,3,135.08,116.77,18.31,0,Regular,Card
1086,June,Saturday,Roastery,5,75.01,57.51,17.5,0,Club-More,Cash
772,April,Monday,Energy Drinks,5,95.08,79.4,15.68,0,Regular,Cash
170,January,Friday,FMCG Food,2,132.42,105.94,26.48,0,Regular,Cash
1680,September,Tuesday,Ice Cream,2,76.41,54.01,22.4,0,Walk-in,Cash
96,January,Saturday,Electronics,1,347.82,282.45,65.37,0,Walk-in,Cash
1073,June,Thursday,Organic Foods,3,86.26,71.42,14.84,0,Regular,Cash
1630,August,Tuesday,Frozen Foods,2,83.75,60.76,22.99,0,Regular,Card
1284,July,Sunday,Breakfast Cereals,1,126.17,97.96,28.21,0,Club-More,Card
809,May,Friday,Spices & Condiments,2,44.98,39.44,5.54,0,Club-More,Card
366,February,Thursday,Personal Care,2,62.34,55.42,6.92,0,Regular,Cash
413,March,Tuesday,Beverages,3,126.09,95.15,30.94,0,Club-More,Card
111,January,Sunday,Butchery,1,58.17,51.02,7.15,0,Club-More,Wallet
1526,August,Friday,Water & Juices,4,106.88,76.49,30.39,10,Club-More,Cash
1534,August,Monday,Breakfast Cereals,4,93.35,72.51,20.84,10,Walk-in,Card
1434,August,Tuesday,FMCG Non-Food,2,67.95,48.19,19.76,0,Club-More,Cash
102,January,Friday,Stationery Premium,3,85.3,63.76,21.54,0,Walk-in,Cash
1480,August,Saturday,Personal Care,2,116.7,87.8,28.9,0,Walk-in,Card
681,April,Saturday,Canned Foods,2,136.98,114.42,22.56,0,Walk-in,Cash
1123,June,Saturday,Kitchenware,2,93.5,75.41,18.09,0,Regular,Wallet
1596,August,Friday,Butchery,3,95.31,80.86,14.45,0,Walk-in,Card
1191,July,Friday,Roastery,3,103.06,74.68,28.38,0,Regular,Card
1081,June,Friday,Frozen Foods,1,49.02,38.03,10.99,0,Club-More,Card
759,April,Saturday,Toys & Sports,3,55.91,46.37,9.54,0,Club-More,Card
1801,September,Saturday,Oils & Ghee,5,69.08,61.92,7.16,0,Club-More,Cash
32,January,Thursday,Organic Foods,2,67.61,53.66,13.95,0,Club-More,Wallet
1229,July,Wednesday,Pet Care,3,116.3,96.32,19.98,0,Walk-in,Card
766,April,Thursday,FMCG Food,4,157.94,129.09,28.85,0,Regular,Card
57,January,Thursday,Footwear,1,97.16,70.22,26.94,10,Regular,Card
1070,June,Friday,Pulses & Lentils,2,126.76,112.29,14.47,0,Club-More,Cash
500,March,Sunday,Toys & Sports,1,69.39,54.53,14.86,5,Club-More,Card
1613,August,Thursday,Medicine,2,120.41,90.42,29.99,0,Club-More,Card
25,January,Tuesday,Beverages,4,131.66,96.9,34.76,0,Regular,Cash
1146,June,Friday,Spices & Condiments,5,144.64,112.14,32.5,0,Club-More,Card
422,March,Thursday,Frozen Foods,5,105.94,76.03,29.91,5,Club-More,Wallet
198,January,Friday,Deli & Ready Meals,5,32.6,24.14,8.46,0,Club-More,Wallet
1856,September,Friday,Footwear,3,178.56,137.57,40.99,0,Regular,Cash
1550,August,Tuesday,Baby Products,4,81.72,59.08,22.64,0,Regular,Cash
16,January,Sunday,Energy Drinks,1,147.97,119.13,28.84,0,Walk-in,Cash
1097,June,Monday,Home Appliance,3,626.69,520.97,105.72,0,Regular,Cash
1010,June,Thursday,Stationery,2,66.39,54.28,12.11,0,Regular,Card
1003,June,Wednesday,Seasonal Products,5,51.71,36.87,14.84,5,Regular,Card
1646,September,Sunday,Personal Care,3,65.42,56.61,8.81,0,Regular,Card
352,February,Thursday,Pet Care,2,27.87,20.86,7.01,0,Walk-in,Card
1488,August,Thursday,Dry Fruits & Nuts,1,37.14,31.53,5.61,10,Regular,Card
334,February,Tuesday,Pet Care,5,124.69,92.14,32.55,0,Club-More,Cash
20,January,Tuesday,FMCG Non-Food,1,50.0,43.96,6.04,10,Walk-in,Cash
1035,June,Wednesday,Deli & Ready Meals,4,25.6,19.62,5.98,5,Club-More,Cash
427,March,Sunday,Medicine,3,128.58,109.55,19.03,0,Club-More,Cash
1404,July,Friday,FMCG Non-Food,4,117.8,87.18,30.62,0,Walk-in,Card
678,April,Wednesday,Deli & Ready Meals,1,28.33,22.8,5.53,0,Club-More,Card
112,January,Thursday,Soft Drinks,1,57.65,41.74,15.91,0,Club-More,Card
77,January,Friday,Energy Drinks,4,61.6,53.24,8.36,0,Regular,Wallet
584,March,Tuesday,Imitation Jewelry,2,117.27,93.9,23.37,0,Club-More,Wallet
550,March,Monday,Energy Drinks,1,95.58,81.58,14.0,0,Walk-in,Card
439,March,Monday,FMCG Food,3,81.63,70.73,10.9,0,Regular,Cash
278,February,Monday,Ice Cream,3,44.89,31.74,13.15,5,Regular,Card
1799,September,Wednesday,Pet Care,4,234.76,202.11,32.65,5,Regular,Card
1243,July,Sunday,Seasonal Products,1,37.63,31.48,6.15,0,Club-More,Card
1768,September,Wednesday,Bakery,2,102.21,81.33,20.88,5,Walk-in,Card
1133,June,Friday,Chilled & Dairy,1,56.38,48.77,7.61,10,Regular,Card
826,May,Thursday,IT Products,1,38.75,28.2,10.55,0,Club-More,Wallet
827,May,Sunday,Stationery,1,69.57,58.34,11.23,0,Walk-in,Cash
839,May,Wednesday,Stationery Premium,2,115.61,97.35,18.26,0,Regular,Cash
1763,September,Thursday,Seasonal Products,2,84.98,66.17,18.81,0,Walk-in,Cash
1009,June,Monday,FMCG Non-Food,1,38.04,33.4,4.64,0,Walk-in,Card
1314,July,Saturday,Seasonal Products,1,57.89,46.24,11.65,5,Club-More,Card
1556,August,Friday,Imitation Jewelry,5,23.71,17.74,5.97,0,Regular,Card
1343,July,Monday,FMCG Food,3,137.54,112.19,25.35,0,Club-More,Cash
630,April,Sunday,Spices & Condiments,5,154.54,132.93,21.61,0,Regular,Card
940,May,Thursday,Baby Products,1,113.45,95.22,18.23,10,Regular,Cash
1810,September,Monday,Home Appliance,1,378.49,326.79,51.7,0,Walk-in,Cash
1828,September,Tuesday,Toys & Sports,1,110.85,93.24,17.61,0,Club-More,Wallet
1577,August,Monday,Snacks,2,114.67,85.18,29.49,0,Club-More,Card
115,January,Tuesday,Pulses & Lentils,1,31.37,23.09,8.28,0,Regular,Card
1023,June,Thursday,Luggage,3,25.0,20.44,4.56,0,Walk-in,Cash
341,February,Saturday,Soft Drinks,5,150.71,114.17,36.54,0,Club-More,Card
1035,June,Sunday,Garments,3,29.79,25.45,4.34,0,Regular,Cash
351,February,Monday,Water & Juices,3,78.53,61.69,16.84,0,Club-More,Cash
865,May,Wednesday,Gift Items,3,216.82,159.1,57.72,0,Walk-in,Card
633,April,Saturday,Electronics,4,636.97,476.1,160.87,10,Club-More,Card
863,May,Tuesday,Water & Juices,5,107.01,77.81,29.2,10,Walk-in,Cash
229,February,Monday,Footwear,1,80.61,57.22,23.39,0,Regular,Cash
1796,September,Saturday,Personal Care,3,142.88,110.05,32.83,0,Club-More,Cash
434,March,Saturday,Water & Juices,3,41.84,30.29,11.55,5,Regular,Wallet
762,April,Saturday,Personal Care,3,62.87,44.44,18.43,0,Club-More,Cash
1469,August,Monday,Electronics,1,579.77,472.5,107.27,0,Club-More,Card
622,April,Tuesday,Tobacco & Accessories,3,103.28,88.86,14.42,5,Regular,Cash
1455,August,Tuesday,Butchery,1,114.42,91.34,23.08,5,Regular,Cash
670,April,Thursday,Bakery,3,84.15,65.44,18.71,0,Walk-in,Card
541,March,Saturday,Soft Drinks,4,68.15,49.34,18.81,0,Regular,Cash
162,January,Monday,Footwear,5,91.8,73.82,17.98,5,Regular,Wallet
1368,July,Tuesday,Confectionery,1,57.48,43.28,14.2,10,Regular,Card
1453,August,Friday,Deli & Ready Meals,5,120.71,85.43,35.28,0,Regular,Card
1356,July,Thursday,Biscuits & Cookies,2,19.45,15.26,4.19,0,Regular,Wallet
1719,September,Tuesday,Beverages,3,85.64,70.81,14.83,0,Club-More,Card
113,January,Monday,Organic Foods,2,112.31,86.2,26.11,0,Club-More,Wallet
1030,June,Friday,Tobacco & Accessories,5,45.24,36.22,9.02,0,Regular,Card
1513,August,Tuesday,Health & Beauty,1,21.46,17.37,4.09,0,Regular,Wallet
959,May,Tuesday,Fruits & Vegetables,4,83.18,62.84,20.34,0,Walk-in,Card
489,March,Sunday,Imitation Jewelry,4,102.42,78.72,23.7,0,Regular,Card
852,May,Saturday,FMCG Non-Food,1,41.94,37.12,4.82,0,Regular,Card
102,January,Sunday,Fish,3,104.45,86.0,18.45,0,Club-More,Wallet
1333,July,Thursday,Canned Foods,4,64.32,46.61,17.71,0,Walk-in,Card
